customer_id,purchase_count,last_purchase_date,churn_status
CUST05119,4,2025-10-05,Active
CUST05120,3,2025-12-25,Active
CUST05121,2,2025-05-14,Churned
CUST05122,5,2025-06-17,Churned
CUST05123,3,2025-05-05,Churned
CUST05124,2,2025-08-22,Churned
CUST05125,9,2025-08-26,Churned
CUST05126,4,2025-11-04,Active
CUST05127,5,2025-11-13,Active
CUST05128,7,2025-11-14,Active
CUST05129,4,2025-05-22,Churned
CUST05130,4,2025-11-07,Active
CUST05131,5,2025-08-06,Churned
CUST05132,3,2025-05-30,Churned
CUST05133,8,2025-11-30,Active
CUST05134,1,2025-07-10,Churned
CUST05135,9,2025-12-14,Active
CUST05136,4,2025-10-14,Active
CUST05137,2,2025-03-22,Churned
CUST05138,9,2025-12-09,Active
CUST05139,3,2025-09-08,Churned
CUST05140,5,2025-12-24,Active
CUST05141,3,2025-01-02,Churned
CUST05142,4,2025-05-01,Churned
CUST05143,0,,Active
CUST05144,1,2025-05-08,Churned
CUST05145,4,2025-12-30,Active
CUST05146,3,2025-11-19,Active
CUST05147,4,2025-07-08,Churned
CUST05148,6,2025-10-24,Active
CUST05149,3,2025-06-18,Churned
CUST05150,7,2025-12-26,Active
CUST05151,9,2025-11-29,Active
CUST05152,2,2025-06-17,Churned
CUST05153,3,2025-11-20,Active
CUST05154,4,2025-02-10,Churned
CUST05155,4,2025-10-08,Active
CUST05156,6,2025-05-16,Churned
CUST05157,0,,Active
CUST05158,7,2025-12-19,Active
CUST05159,5,2025-08-28,Churned
CUST05160,5,2025-11-15,Active
CUST05161,5,2025-09-26,Churned
CUST05162,12,2025-12-24,Active
CUST05163,3,2025-08-24,Churned
CUST05164,7,2025-12-28,Active
CUST05165,2,2025-02-17,Churned
CUST05166,6,2025-11-23,Active
CUST05167,3,2025-12-19,Active
CUST05168,2,2025-08-23,Churned
CUST05169,3,2025-06-18,Churned
CUST05170,5,2025-11-30,Active
CUST05171,6,2025-05-23,Churned
CUST05172,6,2025-09-15,Churned
CUST05173,6,2025-09-22,Churned
CUST05174,6,2025-11-16,Active
CUST05175,5,2025-11-10,Active
CUST05176,5,2025-10-01,Churned
CUST05177,3,2025-07-26,Churned
CUST05178,5,2025-10-26,Active
CUST05179,5,2025-10-22,Active
CUST05180,7,2025-10-08,Active
CUST05181,6,2025-08-04,Churned
CUST05182,6,2025-11-13,Active
CUST05183,5,2025-06-22,Churned
CUST05184,4,2025-11-20,Active
CUST05185,3,2025-04-26,Churned
CUST05186,4,2024-12-25,Churned
CUST05187,3,2025-12-12,Active
CUST05188,6,2025-10-25,Active
CUST05189,3,2025-12-27,Active
CUST05190,4,2025-12-14,Active
CUST05191,8,2025-11-30,Active
CUST05192,1,2024-01-06,Churned
CUST05193,4,2024-10-19,Churned
CUST05194,5,2025-07-27,Churned
CUST05195,8,2025-12-15,Active
CUST05196,6,2025-08-09,Churned
CUST05197,5,2025-12-23,Active
CUST05198,5,2025-01-29,Churned
CUST05199,2,2025-01-17,Churned
CUST05200,6,2025-07-19,Churned
CUST05201,4,2025-10-03,Active
CUST05202,3,2025-04-12,Churned
CUST05203,5,2025-05-12,Churned
CUST05204,3,2025-10-23,Active
CUST05205,3,2025-10-22,Active
CUST05206,4,2025-12-25,Active
CUST05207,3,2025-09-24,Churned
CUST05208,6,2025-10-06,Active
CUST05209,8,2025-10-26,Active
CUST05210,4,2025-12-16,Active
CUST05211,1,2024-02-13,Churned
CUST05212,8,2025-07-01,Churned
CUST05213,4,2025-08-19,Churned
CUST05214,5,2025-10-18,Active
CUST05215,5,2025-05-21,Churned
CUST05216,8,2025-09-23,Churned
CUST05217,3,2025-05-26,Churned
CUST05218,2,2025-12-30,Active
CUST05219,4,2025-09-30,Churned
CUST05220,6,2025-08-14,Churned
CUST05221,8,2025-10-20,Active
CUST05222,6,2025-07-29,Churned
CUST05223,7,2025-09-26,Churned
CUST05224,4,2025-05-05,Churned
CUST05225,3,2025-10-05,Active
CUST05226,6,2025-09-10,Churned
CUST05227,7,2025-11-20,Active
CUST05228,5,2024-12-02,Churned
CUST05229,7,2025-08-11,Churned
CUST05230,5,2025-09-06,Churned
CUST05231,4,2025-08-02,Churned
CUST05232,4,2025-11-06,Active
CUST05233,5,2025-10-24,Active
CUST05234,4,2025-10-21,Active
CUST05235,5,2025-12-22,Active
CUST05236,6,2025-11-17,Active
CUST05237,3,2025-06-13,Churned
CUST05238,8,2025-10-05,Active
CUST05239,5,2025-11-10,Active
CUST05240,7,2025-10-07,Active
CUST05241,8,2025-11-18,Active
CUST05242,4,2025-09-21,Churned
CUST05243,1,2024-06-24,Churned
CUST05244,6,2025-08-30,Churned
CUST05245,4,2025-04-10,Churned
CUST05246,7,2025-11-27,Active
CUST05247,5,2025-11-11,Active
CUST05248,6,2025-08-04,Churned
CUST05249,2,2024-08-18,Churned
CUST05250,3,2025-04-17,Churned
CUST05251,6,2025-09-22,Churned
CUST05252,5,2025-02-27,Churned
CUST05253,7,2025-09-20,Churned
CUST05254,6,2025-12-19,Active
CUST05255,6,2025-11-18,Active
CUST05256,4,2025-12-10,Active
CUST05257,4,2025-03-25,Churned
CUST05258,3,2024-06-28,Churned
CUST05259,4,2025-12-12,Active
CUST05260,4,2025-11-23,Active
CUST05261,5,2025-07-14,Churned
CUST05262,6,2025-10-02,Churned
CUST05263,4,2025-11-20,Active
CUST05264,6,2025-08-19,Churned
CUST05265,2,2025-05-23,Churned
CUST05266,3,2025-10-17,Active
CUST05267,9,2025-11-24,Active
CUST05268,6,2025-11-07,Active
CUST05269,7,2025-11-12,Active
CUST05270,8,2025-09-03,Churned
CUST05271,5,2025-11-20,Active
CUST05272,3,2025-12-20,Active
CUST05273,5,2025-01-11,Churned
CUST05274,3,2025-09-20,Churned
CUST05275,3,2025-01-15,Churned
CUST05276,5,2025-10-17,Active
CUST05277,7,2025-04-30,Churned
CUST05278,1,2025-05-13,Churned
CUST05279,2,2025-08-11,Churned
CUST05280,4,2025-07-13,Churned
CUST05281,9,2025-12-11,Active
CUST05282,6,2025-11-16,Active
CUST05283,5,2025-11-07,Active
CUST05284,4,2025-07-03,Churned
CUST05285,5,2025-05-29,Churned
CUST05286,2,2024-12-13,Churned
CUST05287,5,2025-09-20,Churned
CUST05288,0,,Active
CUST05289,8,2025-10-14,Active
CUST05290,5,2025-07-23,Churned
CUST05291,3,2025-02-27,Churned
CUST05292,4,2025-09-15,Churned
CUST05293,2,2024-09-19,Churned
CUST05294,4,2025-09-01,Churned
CUST05295,3,2025-05-23,Churned
CUST05296,4,2025-10-06,Active
CUST05297,4,2024-12-11,Churned
CUST05298,6,2025-06-03,Churned
CUST05299,2,2024-10-29,Churned
CUST05300,6,2025-05-03,Churned
CUST05301,4,2024-12-23,Churned
CUST05302,9,2025-12-29,Active
CUST05303,8,2025-10-21,Active
CUST05304,10,2025-12-14,Active
CUST05305,12,2025-12-29,Active
CUST05306,5,2025-10-22,Active
CUST05307,2,2024-06-27,Churned
CUST05308,3,2025-05-06,Churned
CUST05309,10,2025-09-19,Churned
CUST05310,7,2025-11-21,Active
CUST05311,6,2025-12-31,Active
CUST05312,11,2025-11-25,Active
CUST05313,5,2025-12-19,Active
CUST05314,4,2025-04-03,Churned
CUST05315,4,2024-11-01,Churned
CUST05316,5,2025-12-25,Active
CUST05317,3,2025-07-07,Churned
CUST05318,7,2025-07-06,Churned
CUST05319,12,2025-09-23,Churned
CUST05320,5,2025-11-09,Active
CUST05321,5,2025-10-16,Active
CUST05322,5,2025-12-02,Active
CUST05323,11,2025-10-17,Active
CUST05324,5,2025-11-10,Active
CUST05325,4,2025-11-21,Active
CUST05326,1,2024-01-11,Churned
CUST05327,4,2025-06-10,Churned
CUST05328,4,2025-10-28,Active
CUST05329,8,2025-10-13,Active
CUST05330,3,2025-08-02,Churned
CUST05331,5,2025-11-13,Active
CUST05332,8,2025-08-25,Churned
CUST05333,5,2025-12-26,Active
CUST05334,5,2025-08-20,Churned
CUST05335,6,2025-11-22,Active
CUST05336,5,2025-07-07,Churned
CUST05337,7,2025-08-27,Churned
CUST05338,5,2025-12-30,Active
CUST05339,3,2025-02-18,Churned
CUST05340,3,2025-03-18,Churned
CUST05341,1,2025-11-06,Active
CUST05342,7,2025-10-20,Active
CUST05343,6,2025-12-08,Active
CUST05344,7,2025-05-09,Churned
CUST05345,1,2025-05-28,Churned
CUST05346,3,2025-04-14,Churned
CUST05347,3,2025-03-20,Churned
CUST05348,3,2025-10-23,Active
CUST05349,7,2025-10-16,Active
CUST05350,9,2025-12-24,Active
CUST05351,2,2025-12-19,Active
CUST05352,5,2025-12-31,Active
CUST05353,7,2025-08-04,Churned
CUST05354,5,2025-09-17,Churned
CUST05355,9,2025-11-27,Active
CUST05356,6,2024-11-28,Churned
CUST05357,8,2025-09-23,Churned
CUST05358,4,2025-09-30,Churned
CUST05359,4,2025-04-09,Churned
CUST05360,4,2024-11-15,Churned
CUST05361,5,2025-05-28,Churned
CUST05362,2,2025-08-24,Churned
CUST05363,6,2025-10-18,Active
CUST05364,7,2025-11-01,Active
CUST05365,1,2024-02-19,Churned
CUST05366,8,2025-10-06,Active
CUST05367,5,2025-10-22,Active
CUST05368,4,2025-07-05,Churned
CUST05369,6,2025-07-17,Churned
CUST05370,2,2025-05-31,Churned
CUST05371,4,2025-01-10,Churned
CUST05372,3,2025-10-13,Active
CUST05373,3,2025-05-08,Churned
CUST05374,1,2024-09-14,Churned
CUST05375,4,2025-10-30,Active
CUST05376,7,2025-08-13,Churned
CUST05377,2,2025-11-29,Active
CUST05378,6,2025-07-12,Churned
CUST05379,2,2024-12-24,Churned
CUST05380,5,2025-12-20,Active
CUST05381,1,2025-12-19,Active
CUST05382,9,2025-11-04,Active
CUST05383,5,2025-10-16,Active
CUST05384,5,2025-01-17,Churned
CUST05385,7,2025-09-15,Churned
CUST05386,2,2025-08-22,Churned
CUST05387,9,2025-12-04,Active
CUST05388,3,2025-09-06,Churned
CUST05389,4,2025-10-24,Active
CUST05390,3,2025-10-28,Active
CUST05391,7,2025-09-04,Churned
CUST05392,7,2025-04-26,Churned
CUST05393,4,2025-07-10,Churned
CUST05394,8,2025-02-24,Churned
CUST05395,4,2024-10-30,Churned
CUST05396,7,2025-11-21,Active
CUST05397,3,2025-11-29,Active
CUST05398,7,2025-07-30,Churned
CUST05399,5,2025-12-20,Active
CUST05400,4,2025-06-17,Churned
CUST05401,7,2025-12-11,Active
CUST05402,6,2025-07-03,Churned
CUST05403,4,2025-02-10,Churned
CUST05404,4,2025-12-23,Active
CUST05405,4,2024-11-21,Churned
CUST05406,4,2025-11-26,Active
CUST05407,5,2025-06-21,Churned
CUST05408,7,2025-10-18,Active
CUST05409,3,2024-09-23,Churned
CUST05410,9,2025-06-21,Churned
CUST05411,4,2025-11-08,Active
CUST05412,1,2024-08-20,Churned
CUST05413,8,2025-12-19,Active
CUST05414,2,2024-06-18,Churned
CUST05415,3,2025-07-30,Churned
CUST05416,4,2025-09-08,Churned
CUST05417,10,2025-10-06,Active
CUST05418,5,2025-10-29,Active
CUST05419,8,2025-12-21,Active
CUST05420,4,2025-08-08,Churned
CUST05421,8,2025-12-13,Active
CUST05422,8,2025-06-08,Churned
CUST05423,6,2025-12-02,Active
CUST05424,4,2025-04-11,Churned
CUST05425,3,2025-05-24,Churned
CUST05426,5,2025-09-10,Churned
CUST05427,2,2025-10-19,Active
CUST05428,7,2025-11-22,Active
CUST05429,4,2025-08-03,Churned
CUST05430,5,2025-12-01,Active
CUST05431,7,2025-12-12,Active
CUST05432,8,2025-11-24,Active
CUST05433,10,2025-07-09,Churned
CUST05434,11,2025-11-27,Active
CUST05435,7,2025-09-03,Churned
CUST05436,4,2025-10-28,Active
CUST05437,3,2025-09-02,Churned
CUST05438,6,2025-12-01,Active
CUST05439,1,2024-03-10,Churned
CUST05440,1,2024-12-05,Churned
CUST05441,7,2025-11-29,Active
CUST05442,3,2025-02-23,Churned
CUST05443,4,2025-08-01,Churned
CUST05444,5,2025-11-10,Active
CUST05445,4,2025-11-05,Active
CUST05446,4,2025-05-01,Churned
CUST05447,7,2025-09-22,Churned
CUST05448,3,2025-04-24,Churned
CUST05449,6,2025-09-29,Churned
CUST05450,2,2025-01-27,Churned
CUST05451,6,2025-12-19,Active
CUST05452,4,2025-04-14,Churned
CUST05453,4,2025-10-24,Active
CUST05454,4,2025-12-12,Active
CUST05455,3,2025-10-20,Active
CUST05456,4,2025-11-23,Active
CUST05457,5,2024-11-10,Churned
CUST05458,4,2025-10-02,Churned
CUST05459,5,2025-11-03,Active
CUST05460,6,2025-11-18,Active
CUST05461,5,2025-03-21,Churned
CUST05462,4,2025-06-15,Churned
CUST05463,7,2025-04-05,Churned
CUST05464,1,2024-01-29,Churned
CUST05465,4,2024-12-25,Churned
CUST05466,5,2025-10-25,Active
CUST05467,2,2025-08-25,Churned
CUST05468,5,2025-10-20,Active
CUST05469,3,2025-10-27,Active
CUST05470,8,2025-12-30,Active
CUST05471,6,2025-09-14,Churned
CUST05472,7,2025-12-28,Active
CUST05473,6,2025-04-12,Churned
CUST05474,11,2025-10-26,Active
CUST05475,7,2025-12-20,Active
CUST05476,1,2025-06-17,Churned
CUST05477,5,2025-12-27,Active
CUST05478,4,2025-12-05,Active
CUST05479,4,2025-09-26,Churned
CUST05480,3,2025-07-15,Churned
CUST05481,9,2025-12-24,Active
CUST05482,4,2025-07-15,Churned
CUST05483,5,2024-12-07,Churned
CUST05484,4,2025-10-07,Active
CUST05485,5,2025-12-18,Active
CUST05486,4,2025-08-21,Churned
CUST05487,6,2025-11-09,Active
CUST05488,4,2025-11-16,Active
CUST05489,6,2025-08-09,Churned
CUST05490,7,2025-12-04,Active
CUST05491,3,2025-12-02,Active
CUST05492,4,2025-11-22,Active
CUST05493,4,2025-10-01,Churned
CUST05494,6,2025-05-15,Churned
CUST05495,3,2025-07-05,Churned
CUST05496,8,2025-11-13,Active
CUST05497,4,2025-12-23,Active
CUST05498,3,2024-06-14,Churned
CUST05499,8,2025-04-21,Churned
CUST05500,6,2025-09-19,Churned
CUST05501,5,2024-12-05,Churned
CUST05502,6,2025-09-27,Churned
CUST05503,8,2025-12-10,Active
CUST05504,4,2025-07-26,Churned
CUST05505,11,2025-11-11,Active
CUST05506,5,2025-12-15,Active
CUST05507,2,2025-12-13,Active
CUST05508,4,2025-07-26,Churned
CUST05509,5,2025-03-28,Churned
CUST05510,8,2025-12-17,Active
CUST05511,2,2024-08-31,Churned
CUST05512,10,2025-09-08,Churned
CUST05513,4,2025-12-06,Active
CUST05514,6,2025-08-16,Churned
CUST05515,1,2024-08-29,Churned
CUST05516,7,2025-12-25,Active
CUST05517,8,2025-07-25,Churned
CUST05518,5,2025-03-15,Churned
CUST05519,7,2025-11-08,Active
CUST05520,4,2025-11-26,Active
CUST05521,6,2025-09-18,Churned
CUST05522,2,2025-12-21,Active
CUST05523,7,2025-11-15,Active
CUST05524,6,2025-11-12,Active
CUST05525,4,2025-12-30,Active
CUST05526,6,2025-03-30,Churned
CUST05527,6,2025-10-08,Active
CUST05528,7,2025-08-11,Churned
CUST05529,7,2025-06-20,Churned
CUST05530,4,2025-09-09,Churned
CUST05531,5,2025-07-05,Churned
CUST05532,3,2025-09-18,Churned
CUST05533,1,2024-07-24,Churned
CUST05534,4,2025-01-08,Churned
CUST05535,8,2025-10-21,Active
CUST05536,9,2025-09-27,Churned
CUST05537,4,2025-08-13,Churned
CUST05538,5,2025-12-11,Active
CUST05539,4,2025-11-27,Active
CUST05540,12,2025-12-22,Active
CUST05541,5,2025-10-26,Active
CUST05542,5,2025-11-17,Active
CUST05543,4,2025-10-04,Active
CUST05544,5,2025-11-21,Active
CUST05545,6,2025-09-12,Churned
CUST05546,4,2025-12-27,Active
CUST05547,5,2025-10-02,Churned
CUST05548,3,2025-09-15,Churned
CUST05549,4,2025-09-25,Churned
CUST05550,4,2024-11-26,Churned
CUST05551,3,2025-03-07,Churned
CUST05552,2,2025-10-09,Active
CUST05553,8,2025-12-18,Active
CUST05554,6,2025-12-13,Active
CUST05555,4,2025-12-17,Active
CUST05556,10,2025-12-01,Active
CUST05557,5,2025-11-25,Active
CUST05558,5,2025-06-03,Churned
CUST05559,9,2025-12-19,Active
CUST05560,4,2025-11-15,Active
CUST05561,2,2024-11-07,Churned
CUST05562,5,2025-11-26,Active
CUST05563,3,2025-08-09,Churned
CUST05564,6,2025-10-04,Active
CUST05565,2,2025-12-12,Active
CUST05566,6,2025-11-28,Active
CUST05567,6,2025-10-21,Active
CUST05568,6,2025-03-08,Churned
CUST05569,3,2025-11-22,Active
CUST05570,2,2025-05-09,Churned
CUST05571,5,2025-12-14,Active
CUST05572,7,2025-07-20,Churned
CUST05573,11,2025-12-31,Active
CUST05574,2,2024-12-02,Churned
CUST05575,3,2025-09-10,Churned
CUST05576,7,2025-12-11,Active
CUST05577,8,2025-09-01,Churned
CUST05578,4,2025-11-09,Active
CUST05579,5,2025-06-30,Churned
CUST05580,0,,Active
CUST05581,5,2025-06-16,Churned
CUST05582,4,2025-08-13,Churned
CUST05583,3,2025-12-29,Active
CUST05584,5,2025-05-15,Churned
CUST05585,9,2025-12-14,Active
CUST05586,8,2025-06-02,Churned
CUST05587,14,2025-08-24,Churned
CUST05588,7,2025-12-14,Active
CUST05589,5,2025-11-08,Active
CUST05590,2,2024-11-02,Churned
CUST05591,4,2025-10-17,Active
CUST05592,8,2025-12-10,Active
CUST05593,5,2025-08-03,Churned
CUST05594,5,2025-09-04,Churned
CUST05595,8,2025-08-07,Churned
CUST05596,4,2025-09-09,Churned
CUST05597,7,2025-08-05,Churned
CUST05598,4,2025-12-05,Active
CUST05599,2,2025-06-15,Churned
CUST05600,9,2025-05-03,Churned
CUST05601,11,2025-12-28,Active
CUST05602,6,2025-03-30,Churned
CUST05603,6,2025-03-27,Churned
CUST05604,7,2025-11-02,Active
CUST05605,2,2025-12-15,Active
CUST05606,6,2025-12-16,Active
CUST05607,9,2025-08-31,Churned
CUST05608,4,2025-07-21,Churned
CUST05609,10,2025-12-27,Active
CUST05610,3,2025-09-18,Churned
CUST05611,7,2025-09-20,Churned
CUST05612,6,2025-10-24,Active
CUST05613,5,2025-10-24,Active
CUST05614,2,2025-01-13,Churned
CUST05615,9,2025-12-03,Active
CUST05616,9,2025-09-15,Churned
CUST05617,4,2025-10-26,Active
CUST05618,5,2025-08-19,Churned
CUST05619,8,2025-10-16,Active
CUST05620,5,2025-11-15,Active
CUST05621,5,2025-09-27,Churned
CUST05622,3,2025-10-30,Active
CUST05623,5,2025-08-19,Churned
CUST05624,7,2025-12-10,Active
CUST05625,4,2025-10-21,Active
CUST05626,5,2025-10-30,Active
CUST05627,8,2025-10-20,Active
CUST05628,2,2024-07-31,Churned
CUST05629,8,2025-12-10,Active
CUST05630,7,2025-05-28,Churned
CUST05631,5,2025-02-22,Churned
CUST05632,5,2024-06-20,Churned
CUST05633,2,2024-05-02,Churned
CUST05634,4,2025-10-23,Active
CUST05635,1,2025-07-19,Churned
CUST05636,2,2025-07-04,Churned
CUST05637,8,2025-10-28,Active
CUST05638,5,2025-12-21,Active
CUST05639,5,2025-12-16,Active
CUST05640,3,2025-11-15,Active
CUST05641,6,2025-12-01,Active
CUST05642,2,2025-12-15,Active
CUST05643,7,2025-11-08,Active
CUST05644,6,2025-12-14,Active
CUST05645,4,2025-10-26,Active
CUST05646,3,2025-02-03,Churned
CUST05647,4,2025-11-05,Active
CUST05648,7,2025-10-18,Active
CUST05649,9,2025-10-01,Churned
CUST05650,5,2025-12-05,Active
CUST05651,7,2025-08-28,Churned
CUST05652,4,2025-10-20,Active
CUST05653,4,2025-12-04,Active
CUST05654,3,2025-11-12,Active
CUST05655,10,2025-12-17,Active
CUST05656,9,2025-11-06,Active
CUST05657,3,2025-04-09,Churned
CUST05658,2,2024-03-09,Churned
CUST05659,7,2025-09-14,Churned
CUST05660,6,2024-12-06,Churned
CUST05661,8,2025-08-13,Churned
CUST05662,5,2025-08-06,Churned
CUST05663,4,2025-11-14,Active
CUST05664,11,2025-12-09,Active
CUST05665,6,2025-12-11,Active
CUST05666,5,2025-11-28,Active
CUST05667,4,2025-12-19,Active
CUST05668,4,2025-03-13,Churned
CUST05669,8,2025-12-12,Active
CUST05670,5,2025-12-27,Active
CUST05671,4,2025-06-02,Churned
CUST05672,4,2025-11-19,Active
CUST05673,5,2025-07-14,Churned
CUST05674,4,2025-06-24,Churned
CUST05675,11,2025-11-03,Active
CUST05676,5,2025-12-03,Active
CUST05677,2,2025-10-20,Active
CUST05678,8,2025-10-17,Active
CUST05679,5,2025-06-19,Churned
CUST05680,4,2025-12-03,Active
CUST05681,6,2025-12-02,Active
CUST05682,1,2024-01-05,Churned
CUST05683,3,2025-08-21,Churned
CUST05684,3,2025-08-08,Churned
CUST05685,4,2025-07-23,Churned
CUST05686,8,2025-12-15,Active
CUST05687,4,2025-07-08,Churned
CUST05688,9,2025-08-10,Churned
CUST05689,5,2025-08-12,Churned
CUST05690,3,2025-10-17,Active
CUST05691,4,2025-05-08,Churned
CUST05692,7,2025-12-23,Active
CUST05693,6,2025-09-19,Churned
CUST05694,7,2025-12-08,Active
CUST05695,3,2025-10-21,Active
CUST05696,3,2025-10-13,Active
CUST05697,4,2025-07-31,Churned
CUST05698,3,2025-09-15,Churned
CUST05699,7,2025-11-27,Active
CUST05700,5,2025-12-08,Active
CUST05701,4,2025-09-04,Churned
CUST05702,6,2025-12-12,Active
CUST05703,5,2025-07-23,Churned
CUST05704,5,2025-08-13,Churned
CUST05705,6,2025-12-01,Active
CUST05706,10,2025-10-18,Active
CUST05707,3,2025-04-20,Churned
CUST05708,6,2025-06-17,Churned
CUST05709,3,2025-09-01,Churned
CUST05710,7,2025-12-31,Active
CUST05711,7,2025-12-23,Active
CUST05712,7,2025-12-28,Active
CUST05713,5,2025-06-04,Churned
CUST05714,5,2025-11-12,Active
CUST05715,7,2025-12-02,Active
CUST05716,7,2025-11-14,Active
CUST05717,3,2025-11-07,Active
CUST05718,2,2025-04-28,Churned
CUST05719,3,2025-03-06,Churned
CUST05720,8,2025-12-31,Active
CUST05721,2,2025-06-27,Churned
CUST05722,8,2025-12-01,Active
CUST05723,2,2025-08-18,Churned
CUST05724,4,2025-12-26,Active
CUST05725,7,2025-09-22,Churned
CUST05726,4,2025-11-30,Active
CUST05727,1,2025-03-08,Churned
CUST05728,2,2025-08-15,Churned
CUST05729,6,2025-08-08,Churned
CUST05730,1,2024-12-27,Churned
CUST05731,4,2025-07-17,Churned
CUST05732,3,2025-09-16,Churned
CUST05733,4,2025-11-26,Active
CUST05734,5,2025-09-12,Churned
CUST05735,4,2025-10-07,Active
CUST05736,5,2025-11-05,Active
CUST05737,4,2025-11-18,Active
CUST05738,3,2025-03-31,Churned
CUST05739,4,2025-11-13,Active
CUST05740,4,2025-09-22,Churned
CUST05741,9,2025-12-25,Active
CUST05742,7,2025-09-24,Churned
CUST05743,3,2025-07-07,Churned
CUST05744,3,2025-10-19,Active
CUST05745,5,2025-11-08,Active
CUST05746,2,2024-09-16,Churned
CUST05747,2,2025-05-29,Churned
CUST05748,9,2025-08-10,Churned
CUST05749,3,2025-04-14,Churned
CUST05750,3,2025-08-30,Churned
CUST05751,6,2025-04-14,Churned
CUST05752,2,2025-10-03,Active
CUST05753,6,2025-11-27,Active
CUST05754,2,2025-05-07,Churned
CUST05755,12,2025-09-13,Churned
CUST05756,4,2025-12-17,Active
CUST05757,3,2025-02-25,Churned
CUST05758,6,2025-11-19,Active
CUST05759,5,2025-12-13,Active
CUST05760,4,2025-04-08,Churned
CUST05761,5,2025-11-15,Active
CUST05762,3,2025-11-08,Active
CUST05763,9,2025-12-03,Active
CUST05764,5,2025-11-23,Active
CUST05765,4,2025-01-27,Churned
CUST05766,5,2025-07-01,Churned
CUST05767,10,2025-11-26,Active
CUST05768,1,2024-02-23,Churned
CUST05769,4,2025-02-10,Churned
CUST05770,3,2024-09-08,Churned
CUST05771,2,2025-11-20,Active
CUST05772,2,2025-12-13,Active
CUST05773,7,2025-11-28,Active
CUST05774,4,2025-12-11,Active
CUST05775,1,2025-11-02,Active
CUST05776,4,2025-07-11,Churned
CUST05777,4,2025-04-07,Churned
CUST05778,9,2025-12-28,Active
CUST05779,9,2025-12-17,Active
CUST05780,5,2025-11-23,Active
CUST05781,7,2025-12-18,Active
CUST05782,2,2025-03-12,Churned
CUST05783,2,2025-11-14,Active
CUST05784,4,2025-12-30,Active
CUST05785,8,2025-09-26,Churned
CUST05786,10,2025-12-14,Active
CUST05787,7,2025-08-06,Churned
CUST05788,4,2025-11-04,Active
CUST05789,9,2025-12-13,Active
CUST05790,9,2025-08-23,Churned
CUST05791,1,2024-02-23,Churned
CUST05792,2,2024-09-17,Churned
CUST05793,4,2025-07-12,Churned
CUST05794,3,2025-06-26,Churned
CUST05795,3,2025-12-15,Active
CUST05796,4,2025-12-10,Active
CUST05797,4,2024-12-18,Churned
CUST05798,6,2024-11-21,Churned
CUST05799,4,2025-12-08,Active
CUST05800,5,2025-12-01,Active
CUST05801,3,2024-09-21,Churned
CUST05802,8,2025-12-05,Active
CUST05803,4,2025-01-02,Churned
CUST05804,6,2025-08-21,Churned
CUST05805,1,2025-12-29,Active
CUST05806,7,2025-12-13,Active
CUST05807,6,2025-09-11,Churned
CUST05808,5,2025-07-08,Churned
CUST05809,5,2025-12-18,Active
CUST05810,7,2025-12-31,Active
CUST05811,3,2025-05-04,Churned
CUST05812,6,2025-07-23,Churned
CUST05813,5,2025-11-29,Active
CUST05814,6,2025-04-22,Churned
CUST05815,4,2025-01-16,Churned
CUST05816,5,2025-09-28,Churned
CUST05817,7,2025-12-26,Active
CUST05818,4,2025-06-18,Churned
CUST05819,7,2025-12-22,Active
CUST05820,5,2025-10-22,Active
CUST05821,1,2025-03-08,Churned
CUST05822,7,2025-11-12,Active
CUST05823,3,2025-10-30,Active
CUST05824,5,2025-10-23,Active
CUST05825,7,2025-12-07,Active
CUST05826,4,2025-12-07,Active
CUST05827,6,2025-08-14,Churned
CUST05828,7,2025-12-03,Active
CUST05829,6,2025-09-19,Churned
CUST05830,5,2025-05-31,Churned
CUST05831,4,2024-12-18,Churned
CUST05832,8,2025-11-07,Active
CUST05833,6,2025-08-27,Churned
CUST05834,6,2025-12-08,Active
CUST05835,4,2025-07-07,Churned
CUST05836,5,2025-08-13,Churned
CUST05837,4,2025-07-11,Churned
CUST05838,3,2025-07-15,Churned
CUST05839,7,2025-12-17,Active
CUST05840,2,2025-06-20,Churned
CUST05841,6,2025-10-14,Active
CUST05842,5,2025-04-17,Churned
CUST05843,3,2025-09-05,Churned
CUST05844,1,2025-06-30,Churned
CUST05845,5,2025-02-03,Churned
CUST05846,6,2025-11-22,Active
CUST05847,6,2025-10-15,Active
CUST05848,6,2025-07-14,Churned
CUST05849,5,2025-08-26,Churned
CUST05850,2,2025-10-26,Active
CUST05851,5,2025-07-04,Churned
CUST05852,1,2024-08-20,Churned
CUST05853,5,2025-12-10,Active
CUST05854,6,2025-11-17,Active
CUST05855,5,2025-11-19,Active
CUST05856,3,2025-10-20,Active
CUST05857,5,2025-10-05,Active
CUST05858,3,2025-03-27,Churned
CUST05859,6,2025-11-17,Active
CUST05860,8,2025-12-09,Active
CUST05861,7,2025-10-20,Active
CUST05862,4,2025-08-13,Churned
CUST05863,12,2025-12-05,Active
CUST05864,5,2025-08-09,Churned
CUST05865,3,2025-09-22,Churned
CUST05866,5,2025-12-17,Active
CUST05867,7,2025-08-19,Churned
CUST05868,6,2025-06-19,Churned
CUST05869,7,2025-07-22,Churned
CUST05870,5,2025-08-28,Churned
CUST05871,5,2025-12-18,Active
CUST05872,6,2025-08-13,Churned
CUST05873,4,2025-09-22,Churned
CUST05874,3,2025-09-22,Churned
